LocationID,ApogeeID,min_log(R51),min_log(R101),min_log(R151),min_log(R151/R101),min_log(R101/R51),max_log(xr),Identifier
3452,4126,2M12491834-0758182,0.8468,0.93,0.9878,-0.0117,-0.036000000000000004,1.1538,JRC
3453,4126,2M12492571-0721504,0.4697,0.6132,0.6982,0.0017,0.0463,0.9258,JRC
3454,4127,2M12492573+2832312,0.9614,1.0093,0.9539,-0.0993,0.0142,1.6121,JRC
3455,4126,2M12493129-0812440,0.5896,0.7284,0.8079999999999999,0.0634,0.11699999999999999,1.0651,JRC
3456,5183,2M12493158-0319585,0.8966,0.8686,0.866,-0.1817,-0.1106,1.2516,JRC
3457,4127,2M12493641+2831062,0.879,1.0035,0.8281,-0.1754,-0.0169,1.2661,JRC
3458,4446,2M12493835-0153346,0.7364,0.8829,0.9293,-0.0824,-0.1784,0.8695,JRC
3459,4491,2M12494350+1254025,0.7328,0.8547,0.9221,-0.0421,-0.0921,0.6897,JRC
3460,4127,2M12495386+2638261,0.8636,0.8231,0.8918,-0.0028,-0.0405,1.1471,JRC
3461,5122,2M12495478+1217191,0.885,0.9345,0.9227,-0.1264,-0.0505,1.5232,JRC
3462,5098,2M12500393+4219598,0.8913,0.978,0.9863,-0.1723,0.0018,1.0601,JRC
3463,5098,2M12500440+4120035,0.9069,0.9251,0.9826,-0.1051,0.0069,1.5508,JRC
3464,4485,2M12500507+4213048,0.9308,1.014,1.0382,-0.1508,-0.248,1.445,JRC
3465,4491,2M12500577+1229216,0.9759,1.1185,1.1812,-0.0184,0.121,0.5517,JRC
3466,4127,2M12500672+2738559,0.8706,0.9928,1.0154,-0.0977,0.0829,0.9196,JRC
3467,5098,2M12501236+4224227,0.8545,0.9763,0.8786,-0.1287,-0.0299,1.7025,JRC
3468,4127,2M12502479+2556583,0.8766,0.9293,0.91,-0.1015,-0.1945,1.3551,JRC
3469,4491,2M12502584+1213279,0.9670000000000001,1.102,1.1108,0.0089,0.107,1.4229,JRC
3470,5122,2M12502774+1100014,0.8194,0.8853,0.902,-0.1468,-0.0182,1.6203,JRC
3471,5122,2M12503046+1141464,0.8224,0.897,0.9028,-0.1241,0.0417,1.4246,JRC
3472,5122,2M12503248+1308255,0.9071,0.8663,0.8632,-0.1475,-0.0748,1.4216,JRC
3473,4491,2M12503316+1233377,0.8296,0.9309,0.98,-0.0564,-0.1417,1.2484,JRC
3474,4127,2M12503571+2728589,0.9916,1.0896,1.1582,-0.0224,-0.0094,0.5982,JRC
3475,2305,2M12504087+2753288,0.7307,0.4877,0.5492,0.0616,-0.2431,1.4362,JRC
3476,4491,2M12504515+1133371,0.7891,0.8631,0.9232,-0.0016,-0.2525,0.9579,JRC
3477,5183,2M12504560-0331163,0.9231,0.9407,0.8717,-0.069,-0.0767,1.6413,JRC
3478,5183,2M12504826-0315212,0.7621,0.8283,0.89,-0.0003,-0.0131,1.6169,JRC
3479,4491,2M12505082+1301468,0.9971,1.1339,1.0590000000000002,-0.1106,0.105,0.6185,JRC
3480,4491,2M12505092+1324147,0.4619,0.5231,0.6068,0.0821,0.0612,1.0512,JRC
3481,5122,2M12505546+1219564,0.405,0.5395,0.6219,-0.0131,0.1127,0.9213,JRC
3482,4127,2M12505991+2724043,0.6757,0.7879999999999999,0.8684,-0.0705,-0.1136,1.0714,JRC
3483,2127,2M12510255+4329052,0.6782,0.7751,0.861,0.0844,0.0754,1.2527,JRC
3484,5098,2M12511036+4156294,0.7755,0.8534,0.7996,-0.0539,0.078,1.4905,JRC
3485,5122,2M12511039+1302326,0.7679,0.86,0.8824,-0.1052,-0.1893,1.4135,JRC
3486,4127,2M12511548+2740224,0.603,0.7468,0.8251,0.0674,0.1306,0.7952,JRC
3487,2127,2M12511945+4427569,0.6591,0.772,0.8052,0.0333,-0.0018,1.505,JRC
3488,2307,2M12512144+2713470,0.7573,0.6012,0.6703,0.0691,-0.1561,1.0981,JRC
3489,4127,2M12512600+2819440,0.8878,1.014,0.9879,-0.2166,0.0385,1.0975,JRC
3490,5122,2M12514137+1124110,0.8907,0.8296,0.7262,-0.1238,-0.2194,1.5481,JRC
3491,5098,2M12514918+4241420,0.9772,1.0373,1.069,-0.1712,-0.0328,1.018,JRC
3492,4127,2M12514923+2614333,0.9573,1.0793,1.11,-0.0879,-0.0293,0.5998,JRC
3493,4491,2M12515196+1121213,0.955,0.9148,0.9816,-0.1046,-0.0402,1.0684,JRC
3494,2127,2M12520418+4335525,0.9053,0.8231,0.8185,-0.1588,-0.0822,1.4187,JRC
3495,2305,2M12521285+2908568,0.5754,0.6775,0.7536,0.0761,0.102,1.0558,JRC
3496,4491,2M12521313+1315439,0.9037,0.863,0.8529,-0.0101,-0.0407,1.3005,JRC
3497,4440,2M12521466+5645498,0.764,0.8688,0.9397,0.0148,0.1048,1.2143,JRC
3498,5098,2M12522714+4247292,0.838,0.8839,0.9329999999999999,-0.1705,0.0134,1.3169,JRC
3499,5122,2M12523231+1204520,0.3653,0.5043,0.5819,-0.0663,0.0385,1.501,JRC
3500,4491,2M12524061+1125384,0.5582,0.6763,0.7534,0.0731,0.0973,1.0723,JRC
3501,5122,2M12524242+1245206,0.9879,1.115,1.0585,-0.0629,0.0866,0.6901,JRC
3502,5122,2M12524263+1125558,0.8869,0.985,1.0122,-0.1879,-0.0492,1.7185,JRC
3503,4491,2M12524780+1259227,0.6201,0.7607,0.8445,0.0654,0.11699999999999999,1.0029,JRC
3504,5122,2M12524911+1112470,0.8076,0.8835,0.8008,-0.1417,-0.0763,1.4966,JRC
3505,4127,2M12525406+2745305,0.6518,0.2763,0.2982,-0.1234,-0.6115,1.5612,JRC
3506,4127,2M12525637+2757516,0.9996,1.1243,1.1776,0.0232,0.0677,0.7457,JRC
3507,5098,2M12525963+4308089,0.8377,0.8767,0.7666,-0.1101,-0.0438,1.5924,JRC
3508,2305,2M12530178+2749563,0.8186,0.9011,0.9504,0.0368,-0.2119,1.2935,JRC
3509,4491,2M12530576+1127481,0.7917,0.937,1.0082,0.0158,0.0031,0.6579999999999999,JRC
3510,5122,2M12531454+1146090,0.8747,0.9223,0.9215,-0.0654,-0.0016,1.4151,JRC
3511,4127,2M12531824+2623253,0.8819,1.0216,1.0909,-0.2328,0.0586,1.1642,JRC
3512,2127,2M12532487+4308569,0.5851,0.7208,0.8003,-0.139,-0.2789,1.5999,JRC
3513,5098,2M12533109+4143323,0.8695,0.9945,0.9844,-0.1378,-0.3131,1.3815,JRC
3514,5098,2M12534519+4232133,0.7608,0.8251,0.7618,-0.1851,-0.1308,1.7280000000000002,JRC
3515,5122,2M12534757+1203368,0.9605,1.0208,1.0221,-0.1438,-0.1664,1.4056,JRC
3516,4127,2M12540337+2641338,0.8557,0.9572,0.9662,-0.0888,-0.0046,1.5099,JRC
3517,4127,2M12540438+2749317,0.9620000000000001,1.0802,1.1368,-0.0241,0.1041,0.8549,JRC
3518,4127,2M12540635+2600505,0.5189,0.6641,0.7490000000000001,0.0004,0.1166,1.1086,JRC
3519,2307,2M12542021+2551408,0.9586,1.0862,1.1134,0.0271,0.1276,0.9009,JRC
3520,5098,2M12543518+4305209,0.6499,0.7917,0.861,0.0203,-0.0154,1.1606,JRC
3521,5098,2M12545071+4057447,0.8405,0.893,0.9238,-0.096,-0.1182,1.5498,JRC
3522,4127,2M12545354+2643150,0.6299,0.6307,0.6928,0.0383,-0.2709,1.2879,JRC
3523,5098,2M12550186+4050576,0.8248,0.8667,0.924,0.0573,0.0418,0.7833,JRC
3524,4127,2M12550629+2619047,0.8457,0.9877,1.0659,-0.094,-0.1042,0.7635,JRC
3525,4127,2M12551884+2636291,0.8613,0.7125,0.74,-0.1379,-0.2889,1.5879,JRC
3526,5098,2M12552141+4150425,0.7237,0.8634,0.7173,-0.1501,-0.0499,1.7236,JRC
3527,2307,2M12553506+2703401,0.4344,0.4173,0.4967,0.0722,-0.1454,1.2918,JRC
3528,2305,2M12553534+2703495,0.4468,0.4958,0.5654,0.0696,-0.4336,1.3459999999999999,JRC
3529,5098,2M12554718+4208186,0.8774,0.9382,0.8590000000000001,-0.1307,-0.2457,1.6149,JRC
3530,4485,2M12555078+4040242,0.8245,0.9355,0.9932,-0.1129,0.111,1.0718,JRC
3531,5098,2M12555276+4108153,0.7369,0.7812,0.7906,-0.1764,-0.2303,1.7463,JRC
3532,4127,2M12555487+2644079,0.9114,1.0412,1.0898,-0.0275,-0.0572,0.8308,JRC
3533,5098,2M12560807+4201587,0.4507,0.5858,0.6536,-0.0136,-0.0921,1.5167,JRC
3534,5098,2M12560899+4258412,0.875,0.8926,0.8506,-0.154,-0.0981,1.5852,JRC
3535,2305,2M12560975+2718412,0.8704,0.9413,0.9303,-0.1333,0.0036,1.7472,JRC
3536,2307,2M12561024+2612207,0.4265,0.5738,0.642,0.0645,0.1465,1.1353,JRC
3537,4127,2M12561260+2804017,0.9073,1.028,1.0968,0.0359,0.0857,1.0157,JRC
3538,4440,2M12562647+5736009,0.6834,0.7253,0.7758,0.0505,0.0009,1.4686,JRC
3539,4127,2M12563115+2645125,0.8847,0.9783,0.9887,-0.1035,0.0275,1.3909,JRC
3540,5098,2M12563280+4044455,0.8577,0.9334,0.9126,-0.1467,-0.1713,1.6982,JRC
3541,5098,2M12564117+4233175,0.5059,0.6268,0.6869,-0.0563,-0.113,1.7493,JRC
3542,4440,2M12564301+5710339,0.9787,1.0758,1.1364,0.0524,0.0857,0.5829,JRC
3543,5098,2M12564512+4107013,0.9336,0.9952,0.9324,-0.1265,-0.2883,1.6748,JRC
3544,4127,2M12564885+2655450,0.5660000000000001,0.3598,0.4304,0.0706,-0.6948,1.3592,JRC
3545,4440,2M12565202+5743547,0.5766,0.7264,0.8058,0.0024,0.0144,0.7449,JRC
3546,2305,2M12570400+2751182,0.8425,0.9445,0.8742,-0.2088,0.0658,1.2688,JRC
3547,2306,2M12570675+2658076,0.5194,0.6624,0.7463,0.0802,0.1362,0.8416,JRC
3548,4127,2M12570956+2710051,0.9615,1.0866,1.145,0.0152,0.0466,0.5829,JRC
3549,2127,2M12581142+4244496,0.6553,0.7544,0.8068,-0.0848,0.0581,1.3659,JRC
3550,4485,2M12581321+4049138,0.435,0.5782,0.6609,0.0827,0.1432,0.8388,JRC
3551,4485,2M12582502+4117209,0.9915,1.0763,1.1278,0.0456,0.0692,1.0483,JRC
3552,4440,2M12582683+5822253,0.9796,1.1113,1.181,-0.0757,-0.0608,1.213,JRC
3553,5098,2M12584290+4149167,0.945,0.9287,0.9801,0.0513,-0.0163,1.1023,JRC
3554,5098,2M12585271+4323017,0.9343,0.9626,0.8734,-0.1593,-0.0797,1.3779,JRC
3555,4485,2M12591606+4206229,0.568,0.619,0.6502,-0.1382,-0.6777,1.1209,JRC
3556,2305,2M12591949+2825024,0.387,0.5278,0.608,0.0774,0.1331,0.9329,JRC
3557,2127,2M12593711+4413368,0.8811,1.0202,1.0526,-0.0796,0.0917,0.8692,JRC
3558,4514,2M12594578-0238130,0.3774,0.5159,0.5988,0.0796,0.1293,1.2418,JRC
3559,2306,2M12594827+2632001,0.763,0.8909,0.9486,-0.0968,0.0126,1.1613,JRC
3560,2127,2M12595057+4258416,0.9491,0.9238,0.9126,-0.1002,-0.0561,1.318,JRC
3561,2308,2M12595533+2528101,0.5328,0.4841,0.5705,0.0864,-0.0488,0.9724,JRC
3562,5181,2M13000902+7219464,0.7418,0.8068,0.8081,-0.0565,-0.0995,1.5734,JRC
3563,5098,2M13002941+4210047,0.8885,0.9492,0.8011,-0.253,-0.0734,1.4863,JRC
3564,5098,2M13004494+4256526,0.8925,0.9391,0.9416,-0.0673,-0.042,1.2859,JRC
3565,5098,2M13005083+4121402,0.6894,0.8184,0.8843,-0.1899,-0.0328,0.7709,JRC
3566,2306,2M13011125+2849024,0.9724,1.0961,1.1705,0.038,0.1009,0.7651,JRC
3567,4485,2M13011431+4230511,0.809,0.9459,1.0214,0.0676,0.13699999999999998,0.5035,JRC
3568,5098,2M13011609+4143379,0.8679,0.905,0.8608,-0.1411,-0.1694,1.5844,JRC
3569,2306,2M13011859+2844170,0.377,0.5203,0.603,0.0604,0.1023,1.5438,JRC
3570,2128,2M13011891+4706290,0.7145,0.8624,0.948,0.08199999999999999,0.1478,0.6601,JRC
3571,4514,2M13013982-0233086,0.9213,1.0292,1.0292,-0.0791,0.1079,1.1154,JRC
3572,5181,2M13015288+7223436,0.8974,0.9303,0.9631,-0.2481,0.033,1.0109,JRC
3573,5181,2M13015679+7203585,0.9772,0.9972,1.0025,-0.0591,-0.2804,1.3753,JRC
3574,5098,2M13022103+4140053,0.9185,0.9033,0.9039,-0.2204,-0.0413,1.633,JRC
3575,2128,2M13024749+4536303,0.9607,0.9005,0.87,-0.0556,-0.0715,1.1785,JRC
3576,4514,2M13024948-0146174,0.9004,0.9281,0.9440000000000001,-0.1464,0.0189,1.525,JRC
3577,4485,2M13030323+4232237,0.3127,0.43200000000000005,0.5142,-0.0209,0.0347,1.3916,JRC
3578,2182,2M13030484+4856288,0.61,0.7507,0.8332,0.0825,0.1406,0.5708,JRC
3579,2128,2M13032022+4607555,0.6397,0.7388,0.8186,0.0797,0.0991,1.1266,JRC
3580,5181,2M13033629+7229586,0.9620000000000001,1.018,0.8974,-0.1949,0.0033,1.6019,JRC
3581,2306,2M13033866+2826598,0.597,0.7463,0.8335,0.0412,0.1216,0.9222,JRC
3582,4210,2M13034024+7256329,0.4603,0.5964,0.6813,0.0849,0.1361,0.9379,JRC
3583,4514,2M13034048-0350060,0.8847,0.9952,1.004,0.0088,0.1022,0.6529,JRC
3584,4514,2M13034797-0354122,0.9061,0.8352,0.9014,-0.1388,-0.0709,1.1932,JRC
3585,4514,2M13034856-0210036,0.8340000000000001,0.9321,0.9947,-0.1897,-0.1189,0.9617,JRC
3586,5181,2M13035324+7112247,0.8189,0.8227,0.7535,-0.2394,-0.0176,1.7353,JRC
3587,4440,2M13035326+5740523,0.7801,0.9215,0.9968,0.062,0.1208,1.2403,JRC
3588,4514,2M13035780-0321372,0.6678,0.7847,0.8642,-0.0074,0.0264,0.9983,JRC
3589,4440,2M13040713+5731455,0.9183,0.5259,0.5413,-0.006999999999999999,-0.3923,1.4378,JRC
3590,4514,2M13052739-0233270,0.8953,0.8594,0.8766,0.0172,-0.0488,1.3141,JRC
3591,2306,2M13052779+2753446,0.8888,1.0374,1.1116,0.0346,0.1162,0.7898,JRC
3592,2182,2M13054603+4907328,0.7861,0.9305,1.0156,0.0851,0.1444,0.9826,JRC
3593,4514,2M13054729-0119440,0.9923,1.0877,1.1677,0.0732,0.0954,0.5911,JRC
3594,4514,2M13055454-0232280,0.9363,1.0123,0.9458,-0.0666,0.0761,1.5192,JRC
3595,2128,2M13060639+4504045,0.784,0.9204,0.9367,-0.0,0.1175,1.3283,JRC
3596,5181,2M13061820+7245454,0.9697,1.0525,1.0887,-0.1089,-0.0589,1.501,JRC
3597,4514,2M13062354-0212179,0.8855,1.0347,1.1142,0.0655,0.0945,0.9035,JRC
3598,2306,2M13064732+2730104,0.8871,0.9874,0.9495,-0.2573,-0.0323,1.6425,JRC
3599,2306,2M13070277+2722252,0.6944,0.8331,0.9182,0.0737,0.1292,0.5185,JRC
3600,4514,2M13070335-0240133,0.6444,0.752,0.8031,0.0058,0.055,1.7131,JRC
3601,5181,2M13073014+7217181,0.9254,1.0386,1.0802,-0.0973,0.0448,0.8473,JRC
3602,4210,2M13073389+7221044,0.6767,0.6919,0.6726,-0.1151,-0.043,1.4201,JRC
3603,4514,2M13073948-0351346,0.6728,0.8169,0.8991,0.0761,0.1319,0.9365,JRC
3604,4514,2M13075183-0224558,0.6857,0.8343,0.9199,0.0212,0.0855,0.6222,JRC
3605,4514,2M13080379-0358464,0.7949,0.7351,0.8092,-0.1358,-0.2782,1.6755,JRC
3606,4128,2M13082226+1752186,0.9669,1.0815,1.1602,0.0523,0.1134,0.5166,JRC
3607,4514,2M13082991-0240443,0.8763,0.7989,0.7704,-0.1331,-0.3677,1.5236,JRC
3608,4219,2M13090450+1411351,0.5995,0.7024,0.7655,0.063,-0.01,1.3897,JRC
3609,4128,2M13090969+1630418,0.8096,0.9520000000000001,1.03,0.0341,0.1021,1.3630000000000002,JRC
3610,4514,2M13091378-0230485,0.9079,1.0078,1.0627,0.0114,-0.2633,0.8153,JRC
3611,5181,2M13092020+7041078,0.7915,0.8078,0.8554,-0.0738,-0.1306,1.4907,JRC
3612,5181,2M13093791+7039500,0.9239,0.9743,1.0058,-0.1413,0.0027,1.1368,JRC
3613,4440,2M13094145+5714222,0.9918,1.0323,1.1115,0.037000000000000005,0.0406,0.6872,JRC
3614,4514,2M13094267-0150433,0.9055,0.9168,0.858,-0.0588,-0.0622,1.4648,JRC
3615,5181,2M13094914+7120078,0.9362,0.9925,0.9992,-0.0315,0.0224,0.5006,JRC
3616,4128,2M13100042+1608526,0.9661,1.094,1.0817,-0.0807,-0.0041,1.5901,JRC
3617,4128,2M13101632+1711251,0.3758,0.5192,0.6046,0.0074,0.062,1.2671,JRC
3618,4219,2M13102100+1430036,0.9499,1.0152,1.0597,-0.0069,0.0612,0.8364,JRC
3619,4440,2M13102172+5725336,0.8873,1.0133,1.0813,0.068,0.1235,0.8951,JRC
3620,4514,2M13102729-0203277,0.9349,1.0414,1.0705,-0.1055,-0.3854,0.5292,JRC
3621,5181,2M13104197+7320336,0.8811,0.9677,0.8661,-0.1038,-0.1082,0.9871,JRC
3622,4128,2M13104833+1646156,0.7501,0.8933,0.9755,0.0769,0.1368,0.7606,JRC
3623,4514,2M13104991-0236276,0.9752,1.0867,1.1159999999999999,0.0293,0.1115,1.3743,JRC
3624,4128,2M13105588+1640167,0.48700000000000004,0.6171,0.7019,0.0797,0.0529,1.1567,JRC
3625,2182,2M13105800+4820318,0.6609,0.5949,0.6801,0.0852,-0.066,1.1379,JRC
3626,4219,2M13110139+1540294,0.6054,0.6543,0.7404,0.0776,0.0107,1.1959,JRC
3627,2128,2M13110514+4556415,0.6013,0.7011,0.7813,0.0803,-0.2233,1.3177,JRC
3628,4219,2M13110667+1255517,0.7137,0.7923,0.8646,0.0622,0.0638,1.1133,JRC
3629,4440,2M13110910+5637014,0.777,0.924,0.9869,0.0629,0.1198,1.2994,JRC
3630,4128,2M13112685+1829428,0.7461,0.7505,0.8329,-0.2122,-0.0773,1.5641,JRC
3631,2128,2M13112813+4559209,0.4244,0.5683,0.6526,0.0843,0.1439,0.6687,JRC
3632,4128,2M13113048+1727363,0.9517,1.0429,0.9778,-0.0651,-0.0582,1.5762,JRC
3633,5181,2M13113367+7149120,0.8255,0.8884,0.7931,-0.0954,0.063,0.7782,JRC
3634,5181,2M13115914+7222459,0.5857,0.7028,0.7284,-0.1259,-0.0061,1.6153,JRC
3635,4128,2M13120985+1823115,0.9228,1.0517,1.1014,-0.152,-0.037000000000000005,1.1628,JRC
3636,4128,2M13121400+1607523,0.9776,1.0475,1.0782,-0.0154,-0.0368,1.4488,JRC
3637,4128,2M13121714+1814178,0.8397,0.8865,0.945,-0.0814,0.0385,1.3845,JRC
3638,4128,2M13123506+1814286,0.8843,0.9851,1.0183,-0.1454,-0.0116,1.237,JRC
3639,4128,2M13123617+1827323,0.7574,0.8511,0.8754,-0.0705,-0.125,1.2834,JRC
3640,4128,2M13124042+1817083,0.7762,0.8326,0.8552,-0.1479,-0.2496,1.2762,JRC
3641,4128,2M13124082+1811099,0.7716,0.8566,0.919,-0.073,-0.0356,1.1063,JRC
3642,5181,2M13124272+7303031,0.894,0.9864,1.0489,-0.0858,0.0376,0.9775,JRC
3643,4128,2M13124987+1811487,0.7759999999999999,0.8575,0.8951,-0.1483,-0.138,1.2105,JRC
3644,4128,2M13125038+1814391,0.8737,0.9553,0.9595,-0.1646,-0.1589,1.1581,JRC
3645,4128,2M13125220+1807361,0.5818,0.67,0.7258,-0.1786,-0.0912,1.6121,JRC
3646,4128,2M13125496+1805350,0.9773,1.0675,0.9748,-0.1095,0.0056,0.9972,JRC
3647,4128,2M13125802+1705273,0.9181,0.9401,0.9602,-0.0096,0.022000000000000002,1.1026,JRC
3648,4128,2M13130189+1810238,0.8024,0.8905,0.9298,-0.0575,-0.0276,1.2353,JRC
3649,4128,2M13130246+1813234,0.9951,1.0661,1.1044,0.025,0.0095,0.8979,JRC
3650,4128,2M13131006+1806152,0.9102,0.8228,0.8216,-0.1114,-0.0873,1.5384,JRC
3651,4128,2M13131976+1819424,0.8796,0.9027,0.8286,-0.1172,-0.1577,1.5376,JRC
3652,4128,2M13132992+1657146,0.9344,0.6553,0.6701,0.0148,-0.5917,1.4907,JRC
3653,5181,2M13133180+7053322,0.8522,0.8917,0.8386,-0.1931,-0.1577,1.706,JRC
3654,4219,2M13133329+1422316,0.7103,0.8533,0.9339,-0.0067,0.0885,0.688,JRC
3655,2129,2M13142028+4852113,0.9357,0.8742,0.9004,-0.1282,-0.4521,1.5859,JRC
3656,4128,2M13143277+1702017,0.8831,0.7542,0.8157,-0.185,-0.7003,1.6696,JRC
3657,4492,2M13150119+1319313,0.6736,0.8121,0.8906,0.0729,0.1386,0.8751,JRC
3658,4128,2M13150394+1643481,0.99,0.7972,0.7962,-0.0636,-0.1928,1.7132,JRC
3659,4492,2M13151091+1403416,0.9911,1.1078,0.991,-0.1169,0.0861,1.2115,JRC
3660,5181,2M13151245+7112114,0.9238,1.003,1.0511,-0.0012,0.0355,1.0584,JRC
3661,4128,2M13153389+1631592,0.4994,0.4963,0.5375,0.0412,-0.6569,1.581,JRC
3662,4219,2M13153404+1306234,0.9535,0.9844,0.9711,-0.0468,-0.1993,1.0190000000000001,JRC
3663,4492,2M13153999+1246366,0.8071,0.9087,0.9584,-0.0351,0.0554,1.5838,JRC
3664,5181,2M13154467+7203535,0.9590000000000001,1.0406,1.0583,-0.1358,0.0675,0.9973,JRC
3665,4128,2M13154512+1607370,0.9521,0.9472,0.9533,-0.1144,-0.3264,1.2802,JRC
3666,4219,2M13161778+1359517,0.5770000000000001,0.6970000000000001,0.7809,0.0738,0.1044,1.3755,JRC
3667,4128,2M13162556+1744023,0.9907,1.0489,1.0343,-0.1276,-0.2625,1.2005,JRC
3668,4128,2M13163250+1742173,0.8626,0.7834,0.8342,-0.1512,-0.2577,1.6309,JRC
3669,4128,2M13163419+1743530,0.9808,0.9262,0.9067,-0.1352,-0.2182,1.4479,JRC
3670,4128,2M13163564+1752114,0.345,0.4543,0.5388,0.0781,-0.036000000000000004,1.4507,JRC
3671,5181,2M13164019+7229585,0.8422,0.8903,0.9714,-0.0486,-0.0568,1.2061,JRC
3672,5181,2M13170041+7118172,0.8453,0.9129999999999999,0.9283,-0.0167,-0.1231,1.4856,JRC
3673,5181,2M13172602+7259567,0.8874,0.9621,1.0194,-0.0077,0.0122,0.6198,JRC
3674,5181,2M13173741+7114481,0.6725,0.7789,0.8456,-0.0115,-0.0418,1.5051,JRC
3675,4219,2M13174753+1425345,0.4381,0.3822,0.4693,-0.0242,-0.0559,1.2842,JRC
3676,4492,2M13180607+1249003,0.8106,0.8805,0.8616,-0.0189,0.0699,0.8979,JRC
3677,5181,2M13180796+7212103,0.8955,0.9856,1.0066,-0.1335,-0.0108,1.2127,JRC
3678,2129,2M13181551+4730292,0.9333,0.9533,1.0094,-0.022000000000000002,0.0201,0.948,JRC
3679,4128,2M13181700+1709062,0.5563,0.7045,0.7749,-0.0029,0.0469,0.8573,JRC
3680,5181,2M13182171+7308406,0.3647,0.3827,0.4679,0.0044,0.004,1.6501,JRC
3681,2129,2M13182603+4821387,0.7465,0.6972,0.7103,0.0131,-0.0494,1.197,JRC
3682,4210,2M13182749+7114137,0.7157,0.8608,0.945,0.0752,0.1007,1.0316,JRC
3683,4219,2M13182786+1412235,0.4036,0.5341,0.6157,0.0792,-0.08800000000000001,1.2431,JRC
3684,4128,2M13185177+1651045,0.5429,0.6248,0.6616,-0.1929,0.0125,1.5845,JRC
3685,5181,2M13191038+7034407,0.9931,0.9268,1.0070000000000001,-0.0636,-0.1389,1.6508,JRC
3686,4210,2M13191174+7325373,0.4198,0.5203,0.6016,0.0691,0.1005,1.145,JRC
3687,5181,2M13191437+7207245,0.7937,0.8712,0.932,-0.1502,0.0044,1.4363,JRC
3688,4492,2M13191960+1503064,0.8968,0.9962,0.9744,-0.0218,0.0028,0.9474,JRC
3689,4515,2M13193813-0202257,0.9461,1.0793,1.1151,0.0178,0.0986,1.1456,JRC
3690,4515,2M13195663-0206319,0.8282,0.9146,0.9592,-0.1241,0.044000000000000004,1.2521,JRC
3691,4492,2M13200910+1403573,0.575,0.7062,0.7894,0.0788,0.1305,1.0967,JRC
3692,5181,2M13200980+7048333,0.8077,0.9343,0.9562,-0.0973,-0.3571,1.5526,JRC
3693,5181,2M13210973+7216163,0.9777,1.0703,1.1075,-0.1543,-0.0443,1.0895,JRC
3694,4492,2M13211833+1431215,0.4606,0.5958,0.675,0.0792,0.1352,1.0667,JRC
3695,5181,2M13213794+7232124,0.9935,1.0827,1.1441,-0.0776,-0.127,0.6028,JRC
3696,2129,2M13215490+4926280,0.5262,0.629,0.7161,0.0212,0.1028,1.1021,JRC
3697,4515,2M13215567-0242043,0.318,0.3287,0.4072,0.0684,-0.1298,1.4223,JRC
3698,5181,2M13220746+7114564,0.8926,0.9692,0.9444,-0.1225,-0.02,1.1835,JRC
3699,5181,2M13221093+7143005,0.7236,0.8246,0.8441,-0.0987,-0.0123,1.5552,JRC
3700,5181,2M13221639+7053041,0.8242,0.9154,0.8181,-0.3485,-0.075,1.3723,JRC
3701,5181,2M13221876+7203225,0.8608,0.8772,0.8638,-0.1413,-0.1084,1.5453,JRC
3702,5181,2M13221959+7056315,0.7661,0.8623,0.7936,-0.2243,-0.037000000000000005,1.6393,JRC
3703,4492,2M13222419+1446429,0.9353,1.0655,1.0735,-0.0175,0.0711,0.8717,JRC
3704,4515,2M13223901-0228562,0.8523,0.8702,0.8717,0.0016,0.0179,1.5336,JRC
3705,4515,2M13224478-0244190,0.9836,1.0959999999999999,1.1516,0.0556,0.0833,0.8308,JRC
3706,4515,2M13224703-0106586,0.9108,1.0168,1.0578,0.0201,-0.0649,0.7041,JRC
3707,4515,2M13225614-0121360,0.9526,0.97,1.0169,-0.040999999999999995,-0.0522,1.1191,JRC
3708,5181,2M13230013+7314514,0.7478,0.865,0.7879999999999999,-0.1336,-0.0697,1.5751,JRC
3709,2129,2M13230056+4731359,0.9146,0.9834,0.9731,-0.0265,0.0688,1.0731,JRC
3710,4492,2M13230135+1259254,0.8824,0.5145,0.596,0.0241,-0.39,1.5032,JRC
3711,4210,2M13230391+7139471,0.9183,0.8825,0.8521,-0.1432,-0.1767,1.4826,JRC
3712,5181,2M13230394+7203187,0.8493,0.9295,0.9664,-0.0338,0.0481,1.6036,JRC
3713,2129,2M13232039+4820576,0.4914,0.6409,0.7226,0.0818,0.1413,1.03,JRC
3714,5181,2M13234698+7306076,0.9212,1.0322,0.8986,-0.152,0.0164,1.3348,JRC
3715,5181,2M13240560+7034340,0.7788,0.8497,0.7685,-0.0812,-0.1049,1.6734,JRC
3716,2333,2M13240871+2642074,0.5007,0.6127,0.6974,0.0786,0.1121,1.1483,JRC
3717,4515,2M13242855-0252354,0.9714,1.0971,1.1254,-0.1287,-0.0083,0.9435,JRC
3718,4515,2M13243514-0131334,0.9888,1.1271,1.1914,0.0137,0.0424,0.99,JRC
3719,5181,2M13243649+7227484,0.8723,0.9802,0.9077,-0.0725,0.0526,1.7484,JRC
3720,5181,2M13243688+7203359,0.8919,0.9665,1.0204,-0.1863,-0.0002,0.8603,JRC
3721,4434,2M13245893+3726066,0.97,1.0129,1.0269,-0.0851,0.0263,1.4632,JRC
3722,2129,2M13250735+4957108,0.629,0.7425,0.7852,0.0426,0.1135,1.0854,JRC
