LocationID	ApogeeID	Visit	SNR	xRng	R51	R101	R151	R151/101	R101/51
4440	2M13035326+5740523	0	64.786	4.071	7.289	9.626	11.104	0.062	0.121
4440	2M13035326+5740523	1	89.2006	20.651	6.262	8.496	10.285	0.083	0.132
4440	2M13035326+5740523	2	60.4298	2.675	6.026	8.346	9.927	0.075	0.141
4514	2M13035780-0321372	0	111.021	0.964	33.816	35.933	35.324	-0.007	0.026
4514	2M13035780-0321372	1	157.188	11.188	4.654	6.091	7.315	0.08	0.117
4514	2M13035780-0321372	2	131.269	6.965	10.368	13.396	15.587	0.066	0.111
4514	2M13035780-0321372	3	156.398	3.278	5.872	7.826	9.18	0.069	0.125
4514	2M13073948-0351346	0	106.016	5.47	4.707	6.56	7.927	0.082	0.144
4514	2M13073948-0351346	1	129.183	7.826	8.516	11.777	14.106	0.078	0.141
4514	2M13073948-0351346	2	110.88	9.151	8.174	11.213	13.362	0.076	0.137
4514	2M13073948-0351346	3	124.789	4.308	9.444	12.794	15.261	0.077	0.132
4514	2M13075183-0224558	0	47.0826	2.629	14.576	20.285	21.312	0.021	0.144
4514	2M13075183-0224558	1	63.8238	2.509	17.418	21.209	24.648	0.065	0.086
4514	2M13075183-0224558	2	49.1632	0.829	24.9	33.339	35.009	0.021	0.127
4514	2M13075183-0224558	3	70.0479	5.231	4.85	6.828	8.316	0.086	0.149
4128	2M13080617+1753494	1	342.677	1.137	17.401	21.964	25.945	0.072	0.101
4128	2M13080617+1753494	2	329.152	2.222	17.183	22.312	26.499	0.075	0.113
4128	2M13104194+1756207	0	65.5079	66.351	25.904	8.481	4.684	-0.258	-0.485
4128	2M13104194+1756207	1	56.9252	54.203	4.736	5.787	3.918	-0.169	0.087
4128	2M13104194+1756207	2	39.986	24.405	6.085	3.111	3.585	0.062	-0.291
4128	2M13104194+1756207	3	48.0589	67.185	5.357	3.923	4.781	0.086	-0.135
4128	2M13104194+1756207	4	43.3805	59.294	7.568	3.785	4.294	0.055	-0.301
4128	2M13104194+1756207	5	53.0564	45.243	34.932	8.799	4.33	-0.308	-0.599
4128	2M13104194+1756207	6	43.0856	28.952	24.145	5.409	4.61	-0.069	-0.65
4128	2M13104194+1756207	7	35.3754	59.773	2.656	3.486	3.099	-0.051	0.118
4128	2M13104194+1756207	8	24.7499	67.755	3.822	4.857	5.03	0.015	0.104
4128	2M13104194+1756207	9	37.6331	47.44	13.406	8.445	4.012	-0.323	-0.201
4128	2M13104833+1646156	0	102.966	3.073	8.94	12.249	14.622	0.077	0.137
4128	2M13104833+1646156	1	78.2884	5.514	9.043	12.686	15.408	0.084	0.147
4128	2M13104833+1646156	2	61.8168	4.926	5.625	7.822	9.452	0.082	0.143
4219	2M13110139+1540294	0	83.6634	8.416	4.031	5.657	6.763	0.078	0.147
4219	2M13110139+1540294	1	121.479	15.99	4.402	4.511	5.501	0.086	0.011
4219	2M13110667+1255517	0	24.6252	12.005	5.172	6.198	7.322	0.072	0.079
4219	2M13110667+1255517	1	17.3982	14.655	6.272	7.265	8.384	0.062	0.064
4219	2M13110667+1255517	2	29.1229	2.286	7.661	10.666	12.602	0.072	0.144
4492	2M13132785+1314187	0	40.7684	1.354	16.218	20.513	24.103	0.07	0.102
4492	2M13132785+1314187	1	17.1852	8.086	3.149	4.344	5.221	0.08	0.14
4492	2M13150119+1319313	0	57.6965	3.357	7.057	9.755	11.538	0.073	0.141
4492	2M13150119+1319313	1	31.3715	7.071	4.716	6.488	7.773	0.078	0.139
4492	2M13150119+1319313	2	66.0849	4.25	5.473	7.619	9.284	0.086	0.144
4492	2M13161778+1359517	0	134.489	12.199	4.55	6.215	7.55	0.084	0.135
4492	2M13161778+1359517	2	147.371	17.236	3.878	5.203	6.341	0.086	0.128
4128	2M13163564+1752114	0	52.0276	1.754	2.428	3.38	4.127	0.087	0.144
4128	2M13163564+1752114	1	44.6487	6.1	2.213	3.039	3.714	0.087	0.138
4128	2M13163564+1752114	2	33.4356	6.875	2.872	3.364	4.026	0.078	0.069
4128	2M13163564+1752114	3	37.9105	5.538	3.033	4.128	5.005	0.084	0.134
4128	2M13163564+1752114	4	32.214	2.792	2.456	3.376	4.117	0.086	0.138
4128	2M13163564+1752114	5	40.6359	4.403	2.608	3.612	4.395	0.085	0.141
4128	2M13163564+1752114	6	29.9115	2.782	10.109	14.06	16.831	0.078	0.143
4128	2M13163564+1752114	7	28.0495	2.393	4.38	6.092	7.299	0.079	0.143
4128	2M13163564+1752114	8	19.115	16.365	3.092	2.846	3.458	0.085	-0.036
4128	2M13163564+1752114	9	29.5091	8.12	2.708	3.169	3.853	0.085	0.068
4128	2M13181700+1709062	0	101.072	6.113	3.6	5.064	5.956	0.07	0.148
4128	2M13181700+1709062	1	79.8375	1.605	28.331	31.564	31.354	-0.003	0.047
4210	2M13182749+7114137	0	46.1378	8.1	5.196	7.257	8.868	0.087	0.145
4210	2M13182749+7114137	1	45.0934	12.8	5.877	7.41	8.811	0.075	0.101
4210	2M13182749+7114137	2	47.3702	3.854	5.934	8.268	9.904	0.078	0.144
4492	2M13182786+1412235	0	166.944	11.659	3.493	4.645	5.573	0.079	0.124
4492	2M13182786+1412235	1	85.0748	17.144	5.095	4.16	5.05	0.084	-0.088
4492	2M13182786+1412235	2	165.186	16.655	4.067	4.156	5.059	0.085	0.009
4210	2M13191174+7325373	0	57.5136	13.148	2.629	3.314	3.996	0.081	0.1
4210	2M13191174+7325373	1	53.5074	12.864	5.06	6.777	8.179	0.082	0.127
4210	2M13191174+7325373	2	59.5129	4.894	7.841	10.552	12.371	0.069	0.129
4492	2M13200910+1403573	0	235.967	11.936	3.758	5.084	6.157	0.083	0.131
4492	2M13200910+1403573	1	117.532	12.704	4.129	5.576	6.685	0.079	0.131
4492	2M13211833+1431215	0	43.7384	10.833	2.933	4.133	4.987	0.082	0.149
4492	2M13211833+1431215	1	22.8992	30.779	2.888	3.943	4.731	0.079	0.135
4492	2M13211833+1431215	2	49.7312	27.814	3.501	4.805	5.774	0.08	0.137
4515	2M13215567-0242043	0	46.1452	29.726	2.874	2.131	2.554	0.079	-0.13
4515	2M13215567-0242043	1	18.8694	11.876	2.156	2.86	3.464	0.083	0.123
4515	2M13215567-0242043	2	31.0533	24.842	2.08	2.622	3.069	0.068	0.101
4515	2M13215567-0242043	3	35.8527	9.641	5.103	7.078	8.435	0.076	0.142
4484	2M13265741+3915596	0	76.2693	1.8	8.865	12.26	14.795	0.082	0.141
4484	2M13265741+3915596	1	104.082	1.029	22.512	28.734	32.587	0.055	0.106
4484	2M13265741+3915596	2	103.846	9.081	4.467	6.305	7.563	0.079	0.15
4484	2M13265741+3915596	3	56.2331	0.0	14.855	19.43	22.267	0.059	0.117
4484	2M13265741+3915596	4	77.1841	0.0	16.622	22.588	25.877	0.059	0.133
4484	2M13265741+3915596	5	61.2158	1.907	8.772	12.053	14.28	0.074	0.138
4210	2M13271945+7224520	0	34.0877	1.214	6.363	8.961	9.909	0.044	0.149
4210	2M13271945+7224520	1	30.5452	1.69	3.946	5.497	6.448	0.069	0.144
4210	2M13271945+7224520	2	27.3096	0.985	24.788	33.193	27.935	-0.075	0.127
4515	2M13274348-0224212	0	216.619	33.762	24.804	21.382	16.637	-0.109	-0.064
4515	2M13274348-0224212	1	100.923	10.003	15.258	17.906	16.782	-0.028	0.069
4515	2M13274348-0224212	2	183.903	7.709	5.253	7.367	8.815	0.078	0.147
4515	2M13274348-0224212	3	247.985	3.916	13.455	18.312	21.126	0.062	0.134
4484	2M13285979+4011453	0	37.1088	18.374	4.439	4.771	5.262	0.043	0.031
4484	2M13285979+4011453	1	52.6359	16.753	3.024	4.061	4.554	0.05	0.128
4484	2M13285979+4011453	2	47.9141	10.556	3.342	4.635	5.269	0.056	0.142
4434	2M13290259+3822581	0	95.3578	8.0	4.809	6.795	8.164	0.08	0.15
4434	2M13290259+3822581	1	86.1904	3.8	8.348	11.661	14.111	0.083	0.145
4434	2M13290259+3822581	2	89.5991	3.571	26.949	32.173	32.653	0.006	0.077
4434	2M13303129+3702212	0	87.8916	4.452	12.353	14.99	16.628	0.045	0.084
4434	2M13303129+3702212	1	96.9264	5.714	3.606	4.929	5.945	0.081	0.136
4434	2M13303129+3702212	2	99.9984	12.158	3.361	4.453	5.376	0.082	0.122
4484	2M13311537+3918585	0	30.4569	5.192	2.271	3.06	3.692	0.082	0.129
4484	2M13311537+3918585	1	31.2224	4.924	25.329	31.27	29.453	-0.026	0.092
4500	2M13313276+5606031	0	292.464	2.461	55.821	35.364	25.101	-0.149	-0.198
4500	2M13313276+5606031	1	206.861	9.742	3.907	5.503	6.676	0.084	0.149
4500	2M13313276+5606031	2	298.463	7.067	3.646	5.135	6.238	0.084	0.149
4434	2M13325589+3638313	0	57.4569	9.499	3.675	4.474	5.466	0.087	0.085
4434	2M13325589+3638313	1	57.7244	6.968	15.725	19.422	19.543	0.003	0.092
4434	2M13325589+3638313	2	57.6627	10.257	3.05	3.666	4.477	0.087	0.08
4484	2M13341084+4030547	0	21.7909	19.882	8.291	3.824	4.658	0.086	-0.336
4484	2M13341084+4030547	1	21.0656	17.168	6.828	3.627	4.406	0.084	-0.275
4434	2M13341473+3751311	0	225.185	10.437	4.682	6.25	7.476	0.078	0.125
4434	2M13341473+3751311	1	264.76	9.278	2.842	3.812	4.547	0.077	0.127
4434	2M13341473+3751311	2	250.029	9.682	3.863	5.255	6.34	0.082	0.134
4500	2M13342673+5507244	0	46.8239	6.119	11.834	14.595	13.77	-0.025	0.091
4500	2M13342673+5507244	2	48.4467	3.113	3.216	4.45	5.386	0.083	0.141
4484	2M13353236+3754429	0	97.5083	3.006	5.127	7.089	8.115	0.059	0.141
4484	2M13353236+3754429	1	99.3856	1.987	6.975	9.837	11.787	0.079	0.149
4500	2M13364900+5533195	0	159.786	18.87	5.221	3.879	4.636	0.077	-0.129
4500	2M13364900+5533195	1	115.712	18.995	5.038	3.838	4.597	0.078	-0.118
4484	2M13372608+4013294	0	113.588	2.356	16.447	21.091	22.657	0.031	0.108
4484	2M13372608+4013294	1	148.328	7.986	5.954	8.016	9.142	0.057	0.129
4481	2M13393861+1856317	0	155.232	4.383	2.616	3.677	4.479	0.086	0.148
4481	2M13393861+1856317	1	173.471	5.092	2.644	3.73	4.55	0.086	0.15
4481	2M13393861+1856317	2	77.9868	2.104	15.022	19.945	22.514	0.053	0.123
4481	2M13403523+1741045	0	33.2371	4.403	4.789	6.748	8.209	0.085	0.149
4481	2M13403523+1741045	1	28.6098	20.803	6.348	7.727	9.173	0.075	0.085
4481	2M13403523+1741045	2	26.3571	15.588	4.313	6.011	7.315	0.085	0.144
4481	2M13403523+1741045	3	17.5785	24.866	11.705	15.76	17.36	0.042	0.129
4481	2M13403523+1741045	4	25.4799	6.326	5.663	7.615	8.842	0.065	0.129
4481	2M13403523+1741045	5	16.3598	3.513	7.851	10.801	11.091	0.012	0.139
4481	2M13405102+1804533	0	67.505	37.736	5.864	7.946	8.735	0.041	0.132
4481	2M13405102+1804533	1	72.745	9.143	12.402	14.769	16.588	0.05	0.076
4481	2M13405664+1809437	0	36.8472	3.065	15.364	21.515	22.953	0.028	0.146
4481	2M13405664+1809437	1	34.4406	0.0	18.277	22.181	25.657	0.063	0.084
4481	2M13405664+1809437	3	22.5739	4.777	21.431	21.952	18.367	-0.077	0.01
4481	2M13405664+1809437	4	30.6979	1.69	29.73	31.947	30.414	-0.021	0.031
4160	2M13411185+2825222	0	32.4193	10.183	3.344	4.553	5.507	0.083	0.134
4160	2M13411185+2825222	1	24.2646	6.923	4.593	6.437	7.779	0.082	0.147
4160	2M13411185+2825222	2	37.1819	4.9	12.322	16.806	18.653	0.045	0.135
4160	2M13411185+2825222	3	34.0685	8.4	3.813	5.321	6.401	0.08	0.145
4160	2M13411185+2825222	4	34.305	2.894	4.58	6.421	7.792	0.084	0.147
4160	2M13411185+2825222	5	33.1309	3.365	2.721	3.815	4.47	0.069	0.147
4160	2M13412722+2643089	0	24.9728	3.0	3.738	5.187	6.132	0.073	0.142
4160	2M13412722+2643089	1	25.776	1.635	3.687	5.089	6.067	0.076	0.14
4160	2M13412722+2643089	2	25.9925	1.382	4.216	5.799	6.907	0.076	0.138
4160	2M13412722+2643089	3	28.9905	2.489	3.896	5.431	6.51	0.079	0.144
4160	2M13412722+2643089	4	38.1896	0.535	3.763	5.263	6.351	0.082	0.146
4160	2M13412722+2643089	5	16.3017	17.009	3.71	5.059	6.044	0.077	0.135
4160	2M13412722+2643089	6	17.2449	2.7	15.181	16.503	16.65	0.004	0.036
4160	2M13412722+2643089	7	28.8042	1.711	19.481	21.877	23.992	0.04	0.05
4160	2M13412722+2643089	8	26.9959	1.137	17.52	21.849	23.049	0.023	0.096
4160	2M13412722+2643089	9	29.0611	0.0	17.692	21.901	22.661	0.015	0.093
4160	2M13412722+2643089	10	23.5484	1.711	20.28	25.426	28.743	0.053	0.098
4160	2M13412722+2643089	11	20.3972	1.5	4.472	6.173	6.865	0.046	0.14
4160	2M13412722+2643089	12	20.568	1.667	6.655	8.995	10.085	0.05	0.131
4160	2M13412722+2643089	13	37.9601	2.178	14.11	19.47	23.067	0.074	0.14
4160	2M13412722+2643089	14	33.7657	1.429	15.516	18.848	22.194	0.071	0.084
4215	2M13413548-1723167	0	67.8276	7.065	2.629	3.593	4.327	0.081	0.136
4215	2M13413548-1723167	1	78.8589	5.277	3.579	4.901	5.914	0.082	0.137
4215	2M13413548-1723167	2	52.1626	4.417	3.055	4.188	5.021	0.079	0.137
4160	2M13420834+2639417	1	19.955	11.965	3.623	5.014	6.093	0.085	0.141
4160	2M13420834+2639417	2	27.9162	11.99	3.755	5.188	6.255	0.081	0.14
4160	2M13420834+2639417	4	28.2194	12.487	3.497	4.841	5.877	0.084	0.141
4160	2M13420834+2639417	5	26.9314	11.941	3.737	5.107	5.964	0.067	0.136
4215	2M13425757-1609377	0	78.4119	10.813	2.859	3.717	4.44	0.077	0.114
4215	2M13425757-1609377	1	79.0934	3.851	36.518	33.017	23.263	-0.152	-0.044
4215	2M13425757-1609377	2	48.0024	2.872	5.173	7.173	8.589	0.078	0.142
4481	2M13430480+1929233	1	16.2239	15.996	9.08	5.119	6.186	0.082	-0.249
4481	2M13430480+1929233	2	10.6777	23.877	4.377	5.94	5.858	-0.006	0.133
4481	2M13430480+1929233	3	19.5325	22.228	8.515	3.189	3.51	0.042	-0.427
4481	2M13430480+1929233	4	8.80469	152.216	7.25	6.156	7.118	0.063	-0.071
4481	2M13430480+1929233	5	19.7582	12.629	3.79	5.166	5.944	0.061	0.135
4481	2M13430480+1929233	6	11.8219	138.795	7.864	2.822	3.022	0.03	-0.445
4481	2M13430480+1929233	7	25.0874	1.049	9.908	12.831	14.715	0.059	0.112
4481	2M13430480+1929233	8	23.9804	9.266	3.185	4.283	5.052	0.072	0.129
4481	2M13430480+1929233	9	21.7072	12.542	2.78	3.489	4.12	0.072	0.099
4481	2M13430480+1929233	10	24.6214	6.133	10.018	13.804	13.555	-0.008	0.139
4481	2M13430480+1929233	11	14.496	45.787	2.811	3.595	4.189	0.066	0.107
4481	2M13430480+1929233	12	21.2209	39.152	3.122	3.528	4.268	0.083	0.053
4481	2M13430480+1929233	13	17.4136	33.158	5.734	3.794	4.538	0.078	-0.179
4481	2M13431373+1852442	0	34.2223	5.309	5.269	7.434	8.981	0.082	0.15
4481	2M13431373+1852442	1	16.4129	4.8	5.425	7.598	9.25	0.085	0.146
4481	2M13431373+1852442	2	31.4408	6.857	4.344	6.045	7.336	0.084	0.144
4481	2M13431373+1852442	3	11.46	9.15	9.055	10.957	12.858	0.069	0.083
4481	2M13431373+1852442	4	26.8851	6.0	5.33	7.22	8.635	0.078	0.132
4481	2M13431373+1852442	5	16.0817	6.477	4.473	6.271	7.504	0.078	0.147
4481	2M13431373+1852442	6	33.6616	7.143	4.167	5.828	7.096	0.085	0.146
4481	2M13431373+1852442	7	30.8905	1.029	18.486	24.089	27.837	0.063	0.115
4481	2M13431373+1852442	8	32.2225	1.861	8.606	11.86	13.208	0.047	0.139
4481	2M13431373+1852442	9	30.978	7.509	4.01	5.532	6.711	0.084	0.14
4481	2M13431373+1852442	10	24.2759	0.606	10.583	12.334	13.396	0.036	0.066
4481	2M13431373+1852442	11	33.8822	2.7	19.986	24.862	25.215	0.006	0.095
4481	2M13431373+1852442	12	27.4319	7.754	4.372	5.991	7.192	0.079	0.137
4481	2M13431527+1910491	0	29.634	1.035	11.772	15.832	17.9	0.053	0.129
4481	2M13431527+1910491	1	12.975	6.022	8.015	10.572	12.585	0.076	0.12
4481	2M13431527+1910491	2	28.4799	5.974	6.993	9.789	11.88	0.084	0.146
4481	2M13431527+1910491	3	26.3993	6.835	5.655	7.863	9.483	0.081	0.143
4481	2M13431527+1910491	4	15.3076	32.178	5.873	8.116	9.59	0.072	0.14
4481	2M13431527+1910491	5	28.6542	6.549	5.447	7.51	9.064	0.082	0.139
4481	2M13431527+1910491	6	27.8862	6.23	8.978	12.377	14.483	0.068	0.139
4481	2M13431527+1910491	7	28.6279	6.383	6.329	8.796	10.684	0.084	0.143
4481	2M13431527+1910491	8	27.9148	0.529	8.664	11.988	14.356	0.078	0.141
4481	2M13431527+1910491	9	20.6228	5.549	8.444	11.617	13.733	0.073	0.139
4481	2M13431527+1910491	10	29.5194	5.867	6.201	8.731	10.615	0.085	0.149
4481	2M13431527+1910491	11	21.8347	2.557	12.287	16.089	18.916	0.07	0.117
4481	2M13434891+1844570	0	29.6036	2.221	13.27	17.694	20.155	0.057	0.125
4481	2M13434891+1844570	1	13.2256	42.985	6.057	7.986	9.446	0.073	0.12
4481	2M13434891+1844570	2	25.6037	4.202	6.503	9.059	10.841	0.078	0.144
4481	2M13434891+1844570	4	21.7111	17.496	5.384	7.415	8.905	0.08	0.139
4481	2M13434891+1844570	5	12.6609	0.0	13.618	15.788	16.426	0.017	0.064
4481	2M13434891+1844570	6	26.1654	1.226	11.57	16.004	17.324	0.034	0.141
4481	2M13434891+1844570	7	26.5855	9.176	3.475	4.862	5.898	0.084	0.146
4481	2M13434891+1844570	8	27.4501	4.017	5.821	8.165	9.743	0.077	0.147
4481	2M13434891+1844570	9	28.0638	0.532	34.0	36.514	39.671	0.036	0.031
4481	2M13434891+1844570	10	18.6723	1.333	4.674	6.409	7.551	0.071	0.137
4481	2M13434891+1844570	11	27.1892	5.902	4.935	6.886	8.361	0.084	0.145
4481	2M13434891+1844570	12	21.5823	1.214	5.17	7.124	8.423	0.073	0.139
4481	2M13450151+1848216	0	45.8872	10.017	6.007	8.108	9.858	0.085	0.13
4481	2M13450151+1848216	1	44.4606	16.352	5.736	6.182	7.51	0.085	0.033
4481	2M13450151+1848216	2	45.118	0.0	15.338	20.119	21.752	0.034	0.118
4481	2M13450151+1848216	3	30.9995	10.45	5.853	8.045	9.727	0.082	0.138
4481	2M13450151+1848216	4	44.8516	13.81	5.615	6.869	8.336	0.084	0.088
4481	2M13450151+1848216	5	35.2649	3.9	11.037	14.099	16.41	0.066	0.106
4447	2M13475543+0027182	0	307.323	5.257	9.247	12.773	15.203	0.076	0.14
4447	2M13475543+0027182	1	200.366	7.586	2.594	3.654	4.392	0.08	0.149
4447	2M13475543+0027182	2	300.585	9.857	3.406	4.78	5.792	0.083	0.147
4447	2M13475543+0027182	3	317.104	27.619	2.633	3.647	4.328	0.074	0.142
4233	2M13480922+4303091	0	89.1534	1.412	11.791	16.214	19.523	0.081	0.138
4233	2M13480922+4303091	1	59.7195	9.435	4.272	5.986	7.302	0.086	0.146
4233	2M13480922+4303091	2	63.5136	3.536	3.756	5.207	6.233	0.078	0.142
4160	2M13482097+2710177	0	22.0422	3.579	9.299	12.466	12.798	0.011	0.127
4160	2M13482097+2710177	1	20.5512	3.104	25.178	25.88	23.667	-0.039	0.012
4160	2M13482097+2710177	2	18.4038	4.833	16.237	21.114	16.872	-0.097	0.114
4160	2M13482097+2710177	3	19.7413	60.182	7.079	9.242	10.318	0.048	0.116
4160	2M13482097+2710177	4	27.3545	3.104	25.114	30.299	19.622	-0.189	0.082
4160	2M13482097+2710177	5	11.2415	2.833	12.223	14.093	14.928	0.025	0.062
4160	2M13482097+2710177	6	16.5018	2.889	15.315	18.439	17.676	-0.018	0.081
4160	2M13482097+2710177	7	26.9679	6.408	8.712	11.856	13.788	0.066	0.134
4160	2M13482097+2710177	8	25.5628	1.038	20.618	21.391	19.666	-0.037	0.016
4160	2M13482097+2710177	9	27.4731	2.105	13.345	17.657	17.461	-0.005	0.122
4160	2M13482097+2710177	10	21.3692	6.009	8.827	11.868	12.964	0.038	0.129
4160	2M13482097+2710177	11	15.1009	8.227	17.827	17.717	13.448	-0.12	-0.003
4160	2M13482097+2710177	12	15.2837	32.496	10.998	14.968	12.415	-0.081	0.134
4160	2M13482097+2710177	13	29.1184	5.769	9.324	12.839	14.373	0.049	0.139
4160	2M13482097+2710177	14	27.2495	4.851	10.704	14.202	16.071	0.054	0.123
4160	2M13482097+2710177	15	19.302	6.959	10.602	13.872	15.26	0.041	0.117
4160	2M13482097+2710177	16	27.847	1.035	22.188	29.073	30.561	0.022	0.117
4160	2M13482097+2710177	17	30.8627	3.125	12.06	15.239	16.582	0.037	0.102
4160	2M13482097+2710177	18	21.93	4.854	8.567	11.612	11.404	-0.008	0.132
4160	2M13482097+2710177	19	23.7795	0.0	17.21	21.708	20.162	-0.032	0.101
4160	2M13482097+2710177	20	32.9632	8.749	8.168	10.351	11.909	0.061	0.103
4160	2M13482097+2710177	21	21.7376	0.0	20.38	21.134	22.253	0.022	0.016
4160	2M13482097+2710177	22	18.4606	1.693	13.076	15.551	16.028	0.013	0.075
4160	2M13482097+2710177	23	25.8885	6.408	8.18	10.834	12.702	0.069	0.122
4160	2M13482097+2710177	24	23.9826	13.82	6.613	7.773	7.792	0.001	0.07
4160	2M13482097+2710177	25	24.245	2.823	14.387	14.386	14.304	-0.002	-0.0
4160	2M13482097+2710177	26	25.6793	3.117	18.305	15.728	15.071	-0.019	-0.066
4160	2M13482097+2710177	27	14.7763	3.5	17.38	20.081	21.045	0.02	0.063
4160	2M13482097+2710177	28	29.9058	1.644	18.489	23.853	22.981	-0.016	0.111
4160	2M13482097+2710177	29	30.6286	1.11	25.53	29.976	28.602	-0.02	0.07
4160	2M13482097+2710177	30	38.1335	3.394	9.563	12.296	13.194	0.031	0.109
4160	2M13482097+2710177	31	17.5051	1.953	13.227	16.958	19.233	0.055	0.108
4160	2M13482097+2710177	32	24.4161	5.392	11.168	14.707	16.169	0.041	0.12
4481	2M13483079+1750445	0	210.561	8.154	2.114	2.865	3.488	0.085	0.132
4481	2M13483079+1750445	1	236.646	8.57	2.044	2.769	3.374	0.086	0.132
4481	2M13483079+1750445	2	200.423	6.236	2.215	3.002	3.645	0.084	0.132
4160	2M13500676+2741310	0	29.858	0.955	13.602	17.776	21.519	0.083	0.116
4160	2M13500676+2741310	1	29.6197	7.743	5.421	7.469	9.126	0.087	0.139
4160	2M13500676+2741310	2	55.9317	14.499	6.163	6.984	8.487	0.085	0.054
4160	2M13500676+2741310	3	54.3645	13.424	5.9	7.227	8.832	0.087	0.088
4160	2M13511848+2813045	0	85.6427	9.456	24.713	27.774	24.718	-0.051	0.051
4160	2M13511848+2813045	1	84.7196	18.414	10.028	13.085	14.273	0.038	0.116
4160	2M13511848+2813045	2	78.3243	4.953	31.999	40.58	38.828	-0.019	0.103
4160	2M13511848+2813045	3	87.4134	3.167	33.973	41.421	39.83	-0.017	0.086
4160	2M13511848+2813045	4	113.459	8.085	39.802	33.106	27.212	-0.085	-0.08
4160	2M13511848+2813045	5	51.0697	1.869	8.796	12.122	13.736	0.054	0.139
4160	2M13511848+2813045	6	45.1897	32.417	4.189	5.59	6.49	0.065	0.125
4160	2M13511848+2813045	7	67.8721	14.198	4.462	6.017	7.205	0.078	0.13
4160	2M13511848+2813045	8	69.7855	8.881	4.395	6.069	7.339	0.082	0.14
4160	2M13511848+2813045	9	72.4275	27.627	4.324	5.918	6.988	0.072	0.136
4160	2M13511848+2813045	10	53.7361	19.793	3.979	5.509	6.655	0.082	0.141
4160	2M13511848+2813045	11	65.4061	4.852	8.34	11.189	12.871	0.061	0.128
4160	2M13511848+2813045	12	64.8192	0.637	9.319	13.088	15.687	0.079	0.147
4160	2M13511848+2813045	13	103.427	29.892	3.292	4.418	5.26	0.076	0.128
4160	2M13511848+2813045	14	102.483	29.982	3.565	4.77	5.577	0.068	0.126
4160	2M13511848+2813045	15	61.692	6.054	4.637	6.441	7.707	0.078	0.143
4160	2M13511848+2813045	16	71.8986	27.924	4.342	5.971	6.965	0.067	0.138
4160	2M13511848+2813045	17	126.08	16.441	20.22	24.399	21.381	-0.057	0.082
4160	2M13511848+2813045	18	76.7502	43.015	3.47	4.619	5.349	0.064	0.124
4160	2M13511848+2813045	19	73.549	5.924	4.382	6.034	7.356	0.086	0.139
4160	2M13511848+2813045	20	97.326	1.224	24.989	33.941	37.595	0.044	0.133
4160	2M13511848+2813045	21	81.3077	7.58	20.449	22.404	22.832	0.008	0.04
4160	2M13511848+2813045	22	67.718	3.001	26.358	35.095	40.956	0.067	0.124
4160	2M13511848+2813045	23	92.598	1.023	30.366	40.853	45.392	0.046	0.129
4160	2M13511848+2813045	24	80.4309	2.124	22.102	28.732	33.132	0.062	0.114
4160	2M13511848+2813045	25	82.2315	1.45	24.175	32.124	37.769	0.07	0.123
4160	2M13511848+2813045	26	87.507	2.181	27.77	38.464	44.297	0.061	0.141
4160	2M13511848+2813045	27	55.9223	3.604	19.695	26.548	31.008	0.067	0.13
4160	2M13511848+2813045	28	102.091	6.617	27.342	34.985	38.806	0.045	0.107
4160	2M13511848+2813045	29	93.6601	0.829	24.68	32.305	36.792	0.056	0.117
4160	2M13511848+2813045	30	106.263	2.506	29.495	37.909	43.499	0.06	0.109
4160	2M13511848+2813045	31	67.4306	2.45	38.033	49.334	54.97	0.047	0.113
4160	2M13511848+2813045	32	77.705	6.432	40.157	43.69	38.771	-0.052	0.037
4233	2M13514152+4434174	0	75.4268	12.873	3.769	4.511	5.509	0.087	0.078
4233	2M13514152+4434174	1	73.9127	8.736	3.304	4.609	5.607	0.085	0.145
4233	2M13514152+4434174	2	56.702	2.275	22.14	28.539	32.035	0.05	0.11
4482	2M13515405+2502119	0	474.065	4.095	3.418	4.742	5.762	0.085	0.142
4482	2M13515405+2502119	1	449.44	2.4	5.443	7.011	8.02	0.058	0.11
4482	2M13515405+2502119	2	565.447	1.835	5.021	6.584	7.563	0.06	0.118
4483	2M13530934+3331183	0	55.981	4.157	11.096	13.395	13.517	0.004	0.082
4483	2M13530934+3331183	1	51.1098	10.733	3.426	4.441	5.214	0.07	0.113
4483	2M13530934+3331183	2	57.1465	10.327	3.563	4.677	5.573	0.076	0.118
4483	2M13533481+3411047	0	31.1772	5.492	2.302	3.169	3.832	0.082	0.139
4483	2M13533481+3411047	2	35.2744	1.825	2.907	4.102	4.999	0.086	0.15
4483	2M13533986+3153290	0	29.4403	11.409	5.374	5.505	6.422	0.067	0.01
4483	2M13533986+3153290	2	30.9336	7.645	3.713	5.09	6.205	0.086	0.137
